srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
621192556,719036341,0,0,ICMP,1458298403004000.0,14.995999999999999,4,128,background
2206864816,719036341,0,0,ICMP,1458298403004000.0,14.995999999999999,2,64,background
3525690093,719034752,51212,80,TCP,1458298403004000.0,47.996,14,728,background
3746688506,719035603,50860,443,TCP,1458298403008000.0,4.992,13,1804,background
4200892300,719034815,4444,53,UDP,1458298403012000.0,298.988,2104,136760,background
3357974170,719032631,1102,445,TCP,1458298403012000.0,2.988,2,96,background
4119022271,719033250,62101,445,TCP,1458298403028000.0,2.972,2,96,background
4116662388,719034994,58712,80,TCP,1458298403044000.0,4.956,35,2203,background
629990396,719034999,56609,80,TCP,1458298403048000.0,7.952000000000001,59,10133,background
2821066024,719036060,51011,443,TCP,1458298403052000.0,4.948,16,4771,background
2659239109,719036060,50119,443,TCP,1458298403052000.0,2.948,13,3079,background
2659239109,719036060,50121,443,TCP,1458298403052000.0,2.948,16,4441,background
3627937996,719036249,161,63061,UDP,1458298403056000.0,301.944,833,93169,background
618898645,719034981,49649,80,TCP,1458298403068000.0,4.9319999999999995,73,4778,background
732179783,719034713,443,59096,UDP,1458298403080000.0,2.92,50,7039,background
3230687868,719036082,58047,80,TCP,1458298403080000.0,5.92,19,1901,background
3593442136,719036278,56094,443,TCP,1458298403084000.0,22.916,264,46072,background
3542916060,719035603,25185,80,TCP,1458298403096000.0,0.904,5,600,background
1126640039,719036095,46558,80,TCP,1458298403100000.0,1.9,15,1399,background
3576232392,719034636,60292,80,TCP,1458298403100000.0,3.9,3,120,background
3543708181,719035603,56674,80,TCP,1458298403100000.0,5.9,6,708,background
3543708181,719035603,56673,80,TCP,1458298403100000.0,5.9,6,719,background
3543708181,719035603,56672,80,TCP,1458298403100000.0,5.9,8,1217,background
629990317,719034981,53402,80,TCP,1458298403108000.0,5.892,14,4229,background
629990317,719034981,24714,80,TCP,1458298403108000.0,5.892,39,4472,background
629990317,719034981,15522,80,TCP,1458298403108000.0,5.892,31,2655,background
743871407,719036147,58166,80,TCP,1458298403112000.0,0.888,10,678,background
2821066170,719036060,63977,443,TCP,1458298403112000.0,2.888,19,3280,background
629990317,719034981,8956,80,TCP,1458298403116000.0,5.8839999999999995,10,1996,background
629990317,719034981,48340,80,TCP,1458298403116000.0,5.8839999999999995,9,1957,background
3576232392,719034636,60294,80,TCP,1458298403116000.0,3.884,3,120,background
871681686,719035164,33259,443,TCP,1458298403128000.0,1.8719999999999999,16,3033,background
3510592743,719035635,39446,22011,TCP,1458298403128000.0,296.872,60,3360,background
3418889379,719034989,51980,25,TCP,1458298403132000.0,0.868,8,398,background
1022552133,719036095,45854,80,TCP,1458298403132000.0,0.868,23,1425,background
3680846492,719036079,49562,443,TCP,1458298403132000.0,17.868,26,4604,background
1788273709,719034662,26193,80,TCP,1458298403140000.0,0.86,9,644,background
630656959,719032601,44482,80,TCP,1458298403140000.0,6.86,147,9563,background
3585563414,719035603,51903,443,TCP,1458298403144000.0,0.856,9,1131,background
915355284,719034752,25013,80,TCP,1458298403152000.0,0.848,3,762,background
1788273707,719034702,22774,80,TCP,1458298403152000.0,0.848,8,674,background
3418889379,719034989,56442,25,TCP,1458298403152000.0,0.848,8,398,background
3667120354,719035603,61015,443,TCP,1458298403152000.0,0.848,8,933,background
3525690093,719034752,51214,80,TCP,1458298403152000.0,15.847999999999999,7,364,background
3150553883,1702145366,0,2048,ICMP,1458298403164000.0,6.836,3,252,background
3383359753,719035603,40065,80,TCP,1458298403168000.0,4.832,6,734,background
3383359753,719035603,63909,80,TCP,1458298403168000.0,4.832,6,731,background
3383359753,719035603,54144,80,TCP,1458298403168000.0,4.832,6,732,background
3383359753,719035603,41915,80,TCP,1458298403168000.0,4.832,6,723,background
2821066150,719036060,51211,443,TCP,1458298403172000.0,2.8280000000000003,13,2405,background
1441550969,719034778,443,43506,TCP,1458298403172000.0,0.828,10,5164,background
2842607648,719036079,50297,443,TCP,1458298403176000.0,11.824000000000002,48,6383,background
3637545790,719036083,25,33983,TCP,1458298403180000.0,0.82,17,2755,background
958989754,719036124,33572,3306,TCP,1458298403180000.0,0.82,9,669,background
3748495646,719036082,62284,21,TCP,1458298403184000.0,8.816,8,385,background
1850310970,719035658,80,60207,TCP,1458298403188000.0,6.812,57,76882,background
3667120354,719035603,61016,443,TCP,1458298403188000.0,0.812,8,933,background
3525690093,719034752,51211,80,TCP,1458298403196000.0,16.804000000000002,7,364,background
2659239461,719036084,13241,443,TCP,1458298403200000.0,13.8,18,2374,background
2659239461,719036084,13242,443,TCP,1458298403200000.0,13.8,20,2478,background
2232564916,719036242,55020,10021,TCP,1458298403200000.0,1.8,10,446,background
1137701840,719035603,63442,443,TCP,1458298403204000.0,0.7959999999999999,9,1127,background
3718131663,719034994,16355,25,TCP,1458298403208000.0,0.792,13,1510,background
732178545,719036250,443,16216,TCP,1458298403220000.0,0.78,15,2044,background
3627850815,719036278,1405,443,TCP,1458298403220000.0,5.78,10,2573,background
3576048753,719032695,49963,80,TCP,1458298403220000.0,1.78,19,2864,background
3576048753,719032695,49964,80,TCP,1458298403224000.0,1.776,27,3985,background
3299927719,719034752,54590,80,TCP,1458298403228000.0,15.772,8,709,background
1046757155,719036254,443,54321,TCP,1458298403228000.0,1.7719999999999998,8,5404,background
3383050309,719034994,57733,80,TCP,1458298403228000.0,7.772,39,5316,background
1339624806,719036095,45426,80,TCP,1458298403232000.0,1.768,18,1503,background
2660153803,719034713,443,54661,TCP,1458298403236000.0,0.764,21,21035,background
1137701840,719035603,63443,443,TCP,1458298403244000.0,0.7559999999999999,9,1129,background
3576232392,719034636,60291,80,TCP,1458298403252000.0,3.748,3,120,background
1788273670,719034783,11406,443,TCP,1458298403252000.0,2.748,22,2170,background
1137701840,719035603,63447,443,TCP,1458298403256000.0,0.7440000000000001,9,1133,background
3270066289,719036144,55415,80,TCP,1458298403260000.0,14.74,11,901,background
1724527789,719036065,2863,25,TCP,1458298403260000.0,2.74,9,472,background
3156165511,719034752,30121,80,TCP,1458298403260000.0,0.74,12,632,background
3576048753,719032695,49965,80,TCP,1458298403260000.0,0.74,7,1063,background
2842607648,719036079,50293,443,TCP,1458298403264000.0,2.736,21,2482,background
2311709023,719036341,443,43391,TCP,1458298403264000.0,0.736,10,5032,background
3542940671,719032594,2578,110,TCP,1458298403268000.0,0.732,23,999,background
1678014515,719034671,56602,80,TCP,1458298403272000.0,0.728,2,104,background
2660153803,719034713,443,54664,TCP,1458298403284000.0,0.716,20,20976,background
1285796848,719034984,64357,80,TCP,1458298403284000.0,0.716,10,875,background
3626831550,719035635,45694,22011,TCP,1458298403284000.0,0.716,3,172,background
627651416,719035660,443,60898,TCP,1458298403288000.0,0.7120000000000001,17,3205,background
3493891856,719036266,33502,80,TCP,1458298403292000.0,4.708,11,1474,background
949593529,719035271,44881,80,TCP,1458298403296000.0,0.7040000000000001,5,372,background
3667099713,719035603,50134,443,TCP,1458298403304000.0,0.696,8,1682,background
732178558,719036247,80,50381,TCP,1458298403308000.0,8.692,2,80,background
2955564831,719036084,50324,80,TCP,1458298403308000.0,1.692,12,967,background
1386656314,719036250,443,23888,TCP,1458298403316000.0,26.684,4,295,background
1183207521,719035164,35641,443,TCP,1458298403316000.0,2.6839999999999997,12,2869,background
2963617828,719035192,2792,80,TCP,1458298403320000.0,0.68,14,1308,background
1341506245,719036254,443,54323,TCP,1458298403320000.0,10.68,7,4312,background
3509894646,719034981,49623,995,TCP,1458298403320000.0,0.68,17,1579,background
1186602097,719035164,50882,443,TCP,1458298403320000.0,1.68,15,3029,background
3576048753,719032695,49966,80,TCP,1458298403324000.0,1.676,17,2342,background
1251975832,719035164,4192,443,TCP,1458298403328000.0,3.6719999999999997,12,2861,background
1285796848,719034984,64359,80,TCP,1458298403336000.0,0.664,10,893,background
1251976021,719035164,18490,443,TCP,1458298403336000.0,1.6640000000000001,12,2861,background
718268541,719036084,55078,80,TCP,1458298403348000.0,6.652,2,104,background
3525690093,719034752,51210,80,TCP,1458298403352000.0,16.648,7,364,background
2821066059,719036060,50576,443,TCP,1458298403352000.0,11.648,13,3802,background
3303546000,719036251,80,50002,TCP,1458298403352000.0,18.648,3342,4995819,background
1243902994,719035164,40820,443,TCP,1458298403360000.0,1.64,16,3033,background
3591722841,719036280,10,28525,ESP,1458298403364000.0,17.636,7,840,background
1087392248,719035164,48475,443,TCP,1458298403372000.0,1.6280000000000001,12,2861,background
2842607648,719036079,50295,443,TCP,1458298403372000.0,2.628,19,3496,background
2144091225,719036341,123,123,UDP,1458298403376000.0,24.624000000000002,3,228,background
1162446915,719036082,49819,80,TCP,1458298403380000.0,3.62,2,80,background
3576232392,719034636,60296,80,TCP,1458298403380000.0,3.62,3,120,background
3576232392,719034636,60295,80,TCP,1458298403380000.0,3.62,3,120,background
3576232392,719034636,60293,80,TCP,1458298403380000.0,3.62,3,120,background
1022552133,719034744,11536,80,TCP,1458298403388000.0,0.612,7,658,background
1438810573,719036223,443,46645,TCP,1458298403388000.0,298.612,7622,10942038,background
4104148162,719034713,443,62275,TCP,1458298403392000.0,0.608,8,5475,background
1053565190,719036083,3416,25,TCP,1458298403392000.0,0.608,15,3600,background
1245370603,719036150,50858,80,TCP,1458298403396000.0,2.6039999999999996,4,160,background
3496972311,719036094,49244,110,TCP,1458298403400000.0,0.6,15,702,background
1053565190,719036083,3415,25,TCP,1458298403404000.0,0.596,15,3605,background
1188208135,719035164,11925,443,TCP,1458298403412000.0,1.588,16,3033,background
2207996965,719035602,53494,443,TCP,1458298403412000.0,0.588,11,1567,background
3626831550,719035635,33596,22011,TCP,1458298403412000.0,0.588,3,172,background
1161140202,719036221,80,42634,TCP,1458298403412000.0,171.588,22,2304,background
1161140202,719036221,80,42633,TCP,1458298403416000.0,183.584,23,2356,background
1084785519,719035164,17340,443,TCP,1458298403420000.0,1.58,15,2993,background
1245370603,719036150,51046,80,TCP,1458298403424000.0,2.576,4,160,background
732180921,719034662,80,49706,TCP,1458298403428000.0,0.5720000000000001,351,499400,background
4033171254,719036247,80,53570,TCP,1458298403428000.0,1.5719999999999998,2,80,background
3496972311,719036094,49245,110,TCP,1458298403428000.0,0.5720000000000001,14,660,background
1079226423,719035164,39883,443,TCP,1458298403440000.0,1.56,12,2861,background
4172043453,719034815,9980,53,UDP,1458298403448000.0,0.552,50,3250,background
3746755871,719036278,52956,443,TCP,1458298403456000.0,7.544,14,6445,background
1050852592,719032819,60110,3000,TCP,1458298403464000.0,0.536,13,1350,background
3626674567,719035671,51379,80,TCP,1458298403464000.0,9.536,18,6056,background
3525690093,719034752,51213,80,TCP,1458298403464000.0,47.536,14,728,background
1251902285,719035164,10398,443,TCP,1458298403468000.0,3.532,14,2953,background
3626271016,719036116,50515,64887,UDP,1458298403476000.0,16.524,5,650,background
1053617820,719034989,36043,110,TCP,1458298403476000.0,0.524,11,548,background
3627204950,719036079,50148,443,TCP,1458298403484000.0,10.515999999999998,12,2390,background
3107978235,719036242,443,49302,TCP,1458298403484000.0,0.516,11,7965,background
1319157565,719036246,443,49752,TCP,1458298403484000.0,0.516,10,3832,background
2198583304,719036060,63361,443,TCP,1458298403500000.0,8.5,100,6047,background
3626033375,719034696,51308,25,TCP,1458298403504000.0,0.496,13,1523,background
1285796848,719034984,64360,80,TCP,1458298403504000.0,0.496,6,724,background
1113162431,719036341,13660,45906,UDP,1458298403508000.0,9.492,3,174,background
3239613410,719036341,443,49958,TCP,1458298403512000.0,0.488,15,14531,background
2659239461,719036084,13239,80,TCP,1458298403516000.0,0.484,6,566,background
2659239461,719036084,13240,80,TCP,1458298403516000.0,0.484,6,566,background
3681194873,719035603,63276,443,TCP,1458298403516000.0,0.484,7,949,background
1285796848,719034984,64355,80,TCP,1458298403516000.0,0.484,8,1252,background
3496803335,719035603,62561,80,TCP,1458298403524000.0,0.47600000000000003,5,628,background
3493642118,719036282,500,500,UDP,1458298403524000.0,20.476,4,480,background
1245370603,719036150,51047,80,TCP,1458298403532000.0,1.4680000000000002,3,120,background
949593529,719035271,53253,443,TCP,1458298403536000.0,1.464,13,1404,background
1051292616,719034752,25634,80,TCP,1458298403536000.0,0.46399999999999997,9,1666,background
3626033375,719034696,51309,25,TCP,1458298403536000.0,0.46399999999999997,13,1537,background
3493891744,719036266,33123,12001,TCP,1458298403536000.0,10.464,8,507,background
3508709845,719035603,61367,80,TCP,1458298403540000.0,0.46,6,665,background
3270067047,719036139,41677,80,TCP,1458298403544000.0,5.456,11,925,background
3496803335,719035603,62560,80,TCP,1458298403544000.0,0.456,5,630,background
1931265122,719034994,52692,80,TCP,1458298403548000.0,0.452,8,844,background
3156165513,719034681,51789,80,TCP,1458298403556000.0,2.444,10,733,background
3428960899,719034773,5222,52789,TCP,1458298403556000.0,4.444,74,3848,background
3495652083,719035192,33764,80,TCP,1458298403560000.0,1.44,61,3144,background
1546222525,719036073,57543,22,TCP,1458298403560000.0,3.44,14,1313,background
949593529,719035268,34625,443,TCP,1458298403564000.0,1.436,11,1165,background
3652236714,719034645,40371,80,TCP,1458298403564000.0,0.436,9,531,background
2966386590,719036060,50632,443,TCP,1458298403564000.0,10.436,16,5172,background
1531412106,719034872,47315,80,TCP,1458298403568000.0,0.4320000000000001,18,1338,background
2777010895,719034981,8121,44720,TCP,1458298403568000.0,0.4320000000000001,42,54336,background
1285796848,719034984,64358,80,TCP,1458298403568000.0,0.4320000000000001,6,713,background
1162446915,719036082,49822,80,TCP,1458298403572000.0,3.428,2,80,background
3550893452,719035603,54859,443,TCP,1458298403576000.0,4.4239999999999995,10,1174,background
3073309204,719036078,13745,22,TCP,1458298403576000.0,13.424000000000001,11,1721,background
2660153803,719034713,443,54652,TCP,1458298403576000.0,0.424,9,4866,background
2660153803,719034713,443,54651,TCP,1458298403576000.0,0.424,14,12782,background
3509825416,719036139,1703,110,TCP,1458298403580000.0,0.42,11,540,background
949593529,719035264,52464,22571,TCP,1458298403580000.0,0.42,5,293,background
3627119147,719035603,61926,443,TCP,1458298403580000.0,4.42,9,1135,background
2945854189,719034713,443,51718,TCP,1458298403588000.0,0.41200000000000003,6,4412,background
4038115804,719034713,443,51716,TCP,1458298403588000.0,0.41200000000000003,6,4657,background
1285796848,719034984,64356,80,TCP,1458298403592000.0,0.408,5,672,background
3543132578,719035226,39454,443,TCP,1458298403600000.0,0.4,11,2809,background
2947671339,719035012,21745,80,TCP,1458298403604000.0,0.396,7,280,background
2968860868,719035603,64906,80,TCP,1458298403604000.0,0.396,5,608,background
637348479,719035012,35685,80,TCP,1458298403612000.0,15.388,3,1219,background
3496544693,719034668,55670,143,TCP,1458298403616000.0,0.384,7,766,background
2206864816,719034494,45059,110,TCP,1458298403620000.0,0.38,23,1033,background
3383076594,719035242,61481,80,TCP,1458298403624000.0,16.375999999999998,11,3489,background
1245370603,719036150,50863,80,TCP,1458298403628000.0,1.3719999999999999,3,120,background
1053617820,719034989,36056,110,TCP,1458298403628000.0,0.3720000000000001,9,442,background
3718731211,719036254,443,54333,TCP,1458298403632000.0,0.368,11,9047,background
2968833736,719035603,63827,443,TCP,1458298403640000.0,4.36,9,1153,background
1251976154,719035164,11268,443,TCP,1458298403640000.0,1.36,14,2965,background
2526634526,719036254,443,54335,TCP,1458298403640000.0,0.36,8,7520,background
2533274826,719034713,443,50019,TCP,1458298403644000.0,0.35600000000000004,2,170,background
3418886189,719034659,38542,25,TCP,1458298403644000.0,0.35600000000000004,6,337,background
2063992213,719036252,443,57343,TCP,1458298403648000.0,3.352,7,6429,background
1291252045,719036064,51381,80,TCP,1458298403648000.0,0.35200000000000004,20,1457,background
3667120354,719035603,61017,443,TCP,1458298403648000.0,0.35200000000000004,7,885,background
2403862665,719034994,53,49644,UDP,1458298403656000.0,0.344,61,7692,background
3383199818,719035603,55794,80,TCP,1458298403656000.0,7.3439999999999985,11,2126,background
1558257403,719036242,443,65350,TCP,1458298403660000.0,0.34,2,414,background
633356898,719034713,40017,59673,TCP,1458298403660000.0,25.34,13,923,background
1047534080,719036281,25,41170,TCP,1458298403664000.0,0.336,8,583,background
607268383,719035012,1510,443,TCP,1458298403664000.0,0.336,2,1157,background
3667120354,719035603,61019,443,TCP,1458298403664000.0,0.336,7,893,background
3496929896,719035603,39069,443,TCP,1458298403668000.0,4.332,12,1733,background
2777010896,719036287,1433,50168,TCP,1458298403668000.0,1.3319999999999999,2,93,background
629990317,719034981,48554,80,TCP,1458298403668000.0,11.332,27,3331,background
